Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,8.59965419769287,..,..,..,10.4250192642212,..,..
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,7.95886659622192,8.04209041595459,7.94816780090332,8.21280193328857,8.72276878356934,..,..
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,4.95181798934937,..,..,..,4.61706113815308,..,..
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,7.30461311340332,..,..,..,8.03431797027588,..,..
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,6.03028249740601,..,..,..,5.28182935714722,..,..
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2507.9541015625,..,..,..,4149.4169921875,..,..
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1993.28637695313,2216.49194335938,2433.40649414063,2679.79809570313,2888.52954101563,..,..
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1239.67370605469,..,..,..,1559.57238769531,..,..
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1980.06079101563,..,..,..,2984.50952148438,..,..
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1272.916015625,..,..,..,977.666076660156,..,..
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.33801198005676,..,..,..,1.23922860622406,..,..
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.04140889644623,1.0306715965271,1.01295673847198,1.01022040843964,0.999476075172424,..,..
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.02942562103271,..,..,..,0.84065192937851,..,..
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.00144696235657,..,..,..,0.958039820194244,..,..
Singapore,SGP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.16553342342377,..,..,..,0.845403492450714,..,..
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.60005819797516,..,..,..,..,..,..
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.38805973529816,1.38165628910065,1.3832494020462,1.3683762550354,1.40084266662598,..,..
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.127769947052,..,..,..,..,..,..
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.34119486808777,..,..,..,..,..,..
Sint Maarten,SXM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.0958069562912,..,..,..,..,..,..
Slovak Republic,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.734723210334778,..,..,..,0.748606026172638,..,..
Slovak Republic,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.532714784145355,0.547539412975311,0.524867236614227,0.498130410909653,0.492875039577484,..,..
Slovak Republic,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.279028654098511,..,..,..,0.235935658216476,..,..
Slovak Republic,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.509034097194672,..,..,..,0.479189157485962,..,..
Slovak Republic,SVK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.655696928501129,..,..,..,0.465018182992935,..,..
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.822543740272522,..,..,..,0.835458278656006,..,..
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.601431548595428,0.601269364356995,0.574929654598236,0.561654269695282,0.559732854366302,..,..
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.441400825977325,..,..,..,0.389303356409073,..,..
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.583327174186707,..,..,..,0.545377373695374,..,..
Slovenia,SVN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.54996657371521,..,..,..,0.425666987895966,..,..
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,0.523315012454987,..,..
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.343540549278259,0.344736218452454,0.35491681098938,0.362809717655182,0.363843321800232,..,..
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,0.190330147743225,..,..
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,0.36672905087471,..,..
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,0.250664204359055,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,7.05301809310913,..,..,..,8.56672096252441,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.22096920013428,6.61488962173462,6.84005784988403,7.01149034500122,7.18703937530518,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,5.50330400466919,..,..,..,5.42159652709961,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,6.08782005310059,..,..,..,7.24060249328613,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3.54707527160645,..,..,..,5.24428129196167,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,183.397964477539,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,33.7047882080078,..,..,..,139.467575073242,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,43.2693290710449,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,117.032958984375,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,64.623176574707,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.893750250339508,..,..,..,0.856410562992096,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.672631621360779,0.675285160541534,0.641530811786652,0.644071400165558,0.623074948787689,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.587704062461853,..,..,..,0.499446123838425,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.658961355686188,..,..,..,0.613251686096191,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.728192746639252,..,..,..,0.584992706775665,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,72.8082275390625,..,..,..,96.5983352661133,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,46.1915550231934,46.791389465332,47.9268341064453,54.0072212219238,51.8861236572266,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,19.4363956451416,..,..,..,17.8572177886963,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,44.2442207336426,..,..,..,49.8460159301758,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,20.5705432891846,..,..,..,19.9057006835938,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.77744388580322,..,..,..,2.35427618026733,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.21562695503235,2.18577313423157,2.12938690185547,2.01142311096191,1.96549582481384,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.25293493270874,..,..,..,0.959998488426209,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.98547255992889,..,..,..,1.75967621803284,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.34679055213928,..,..,..,1.58185875415802,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.57626271247864,..,..,..,2.37322616577148,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.826127409935,1.77905464172363,1.6989426612854,1.5248156785965,1.48028635978699,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.47514772415161,..,..,..,1.0431489944458,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.76619982719421,..,..,..,1.40979778766632,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.973635137081146,..,..,..,0.626503109931946,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.25096893310547,..,..,..,2.61762380599976,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.65135252475739,1.63762509822845,1.62656319141388,1.57809102535248,1.55256879329681,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.08314108848572,..,..,..,0.940201461315155,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.55195689201355,..,..,..,1.44433784484863,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.934730529785156,..,..,..,0.776501059532166,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,6.38418674468994,..,..,..,103.101554870605,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.83454608917236,7.61948728561401,11.9370021820068,28.3001499176025,89.2915573120117,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.90663301944733,..,..,..,31.8220996856689,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,4.36576461791992,..,..,..,82.7846908569336,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.70186519622803,..,..,..,52.6925582885742,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,3.52980375289917,..,..,..,11.0519914627075,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.64130139350891,2.90554451942444,2.80039238929749,3.74342846870422,5.55464696884155,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.62703371047974,..,..,..,2.75281977653503,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2.41695594787598,..,..,..,5.1348032951355,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.30381309986115,..,..,..,1.59100306034088,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,10.1935396194458,..,..,..,10.180850982666,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,9.50221061706543,9.58009243011475,9.24475955963135,9.12950611114502,8.81391143798828,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,8.84721851348877,..,..,..,7.12711143493652,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,9.26332759857178,..,..,..,8.61188507080078,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,9.30693435668945,..,..,..,7.37566137313843,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.25557100772858,..,..,..,1.25339591503143,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.37234282493591,1.35979378223419,1.29488706588745,1.26870882511139,1.21769607067108,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.32972729206085,..,..,..,0.990264534950256,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.36765682697296,..,..,..,1.21339452266693,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.60606479644775,..,..,..,1.22048449516296,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,1086.68005371094,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,181.559661865234,180.23503112793,201.71826171875,300.68798828125,449.362976074219,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,209.320419311523,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,409.566528320313,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,163.690902709961,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,23.4610061645508,..,..,..,24.0043773651123,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,15.4117584228516,15.4224128723145,15.1023569107056,14.6830272674561,14.5661592483521,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.61338329315186,..,..,..,6.92425012588501,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,15.1499404907227,..,..,..,14.2705211639404,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,13.4395608901978,..,..,..,9.26350498199463,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,5.88382530212402,..,..,..,7.03063201904297,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.27010560035706,2.35988831520081,2.38126587867737,2.43185997009277,2.63839173316956,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.26512098312378,..,..,..,0.855605900287628,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2.09571290016174,..,..,..,2.43959951400757,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.745903372764587,..,..,..,0.679205894470215,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,800.457580566406,..,..,..,996.939392089844,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,740.680114746094,709.645202636719,680.734802246094,651.511596679688,654.300537109375,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,393.750305175781,..,..,..,432.902252197266,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,751.839477539063,..,..,..,670.455505371094,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,740.377990722656,..,..,..,355.418334960938,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,19.4481754302979,..,..,..,22.1018905639648,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,11.7637701034546,11.6147699356079,11.3735475540161,11.0446348190308,10.7981309890747,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.64472723007202,..,..,..,6.13747644424438,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,11.7006387710571,..,..,..,10.5772838592529,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,5.40988779067993,..,..,..,3.86484861373901,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.341534912586212,0.355431221984475,0.367081652620058,0.37974829298216,0.39228144288063,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,224.751678466797,..,..,..,243.033264160156,..,..
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,220.687789916992,217.054534912109,210.131774902344,203.105987548828,199.583435058594,..,..
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,149.232223510742,..,..,..,121.568412780762,..,..
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,213.596313476563,..,..,..,193.953109741211,..,..
